player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Devin Duvernay,40006,WR,BLT,1,0,,0,0,3,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Justin Layne,40160,CB,PIT,3,0,,0,0,25,42.6,40.2,76.3,,60.0,50.1,,0,0,4,4,0.0,0,0
Tershawn Wharton,40292,DI,KC,20,13,2.6,0,1,16,65.0,47.9,87.6,69.2,28.2,50.7,8.0,2,0,184,191,3.8,7,10
L'Jarius Sneed,40588,CB,KC,18,12,5.5,0,0,16,61.7,63.6,20.7,65.8,74.0,66.7,18.6,8,9,378,390,3.2,12,23
Alohi Gilman,41662,S,LAC,11,6,7.0,0,0,27,59.6,58.8,86.4,,55.0,49.4,21.1,4,1,127,133,1.6,2,9
Trevon Diggs,41817,CB,DAL,17,3,8.3,2,0,9,65.0,58.5,15.6,,35.7,57.4,21.4,3,11,384,399,1.3,5,8
Trayvon Mullen,41968,CB,LV,5,0,4.0,1,0,23,64.3,61.7,15.7,66.7,52.8,62.7,50.0,2,5,71,71,1.4,1,2
Ed Oliver,42200,DI,BUF,19,9,0.9,0,0,4,79.0,71.8,32.8,74.8,57.9,59.6,4.9,2,5,232,238,11.2,26,30
Divine Deablo,42208,LB,LV,9,7,6.3,0,0,23,50.6,60.8,81.3,67.9,71.8,80.7,3.4,1,1,134,139,6.7,9,21
Charlie Woerner,42257,TE,SF,1,0,,1,0,28,,61.4,60.1,,60.0,,,0,2,1,1,0.0,0,0
Bryce Hall,42313,CB,NYJ,17,3,4.7,4,0,22,64.5,63.2,69.4,78.9,53.1,86.3,13.0,3,7,484,492,2.5,12,17
Byron Pringle,42345,WR,KC,2,0,,0,0,16,,59.9,60.0,,60.0,,,0,3,2,2,0.0,0,0
Amen Ogbongbemiga,42449,LB,LAC,10,2,5.8,0,0,27,49.8,33.3,75.5,84.9,28.7,48.1,17.6,3,0,59,61,5.1,3,12
Isaiah Simmons,42451,LB,ARZ,18,17,5.5,0,0,1,56.0,49.7,42.1,66.5,40.5,61.3,5.4,3,3,374,387,4.5,17,36
Tay Gowan,42465,CB,PHI,2,0,26.0,0,0,24,58.0,60.8,76.0,,67.4,72.8,0.0,0,0,20,20,0.0,0,1
K'Von Wallace,42467,S,PHI,5,1,7.3,0,0,24,52.5,56.1,0.0,,74.1,88.5,0.0,0,1,78,80,1.3,1,8
Cameron Dantzler,42472,CB,MIN,13,2,4.5,0,1,18,67.6,73.8,86.6,54.7,90.9,72.1,6.7,1,1,243,250,2.9,7,12
Antoine Winfield Jr.,42475,S,TB,15,14,11.3,0,1,30,87.6,89.5,87.1,80.3,88.3,57.6,17.6,9,0,300,307,2.0,6,28
Rashad Weaver,42495,ED,TEN,1,0,-1.0,0,0,31,60.0,43.5,73.5,65.1,41.0,69.9,0.0,0,0,7,7,14.3,1,1
Shemar Jean-Charles,42496,S,GB,4,0,,0,0,12,50.3,45.5,75.4,,45.5,74.5,,0,0,5,5,0.0,0,0
Chris Jackson,42512,CB,TEN,11,1,2.0,1,0,31,52.6,56.7,84.3,47.9,81.9,86.6,0.0,0,5,104,107,1.9,2,3
Daniel Thomas,42544,S,JAX,5,5,8.3,0,0,15,56.4,61.9,81.1,52.5,72.4,89.3,0.0,0,0,88,92,0.0,0,8
Krys Barnes,42548,LB,GB,17,7,3.8,0,0,12,57.8,53.8,81.8,63.5,48.7,54.7,13.5,7,0,229,236,9.2,21,38
Tyler Coyle,42631,S,DAL,1,0,4.0,0,0,9,49.7,61.4,70.2,,73.6,74.0,0.0,0,0,9,9,11.1,1,2
Shaun Bradley,42632,LB,PHI,5,0,4.2,0,0,24,67.2,59.8,76.6,,51.2,83.6,0.0,0,0,36,37,5.6,2,6
Justin Strnad,42659,LB,DEN,8,7,5.2,0,0,10,44.0,32.0,80.1,52.8,29.6,50.9,9.1,2,0,131,139,4.6,6,13
Mecole Hardman,42683,WR,KC,2,0,,0,0,16,,59.9,60.0,,60.0,,,0,0,2,2,0.0,0,0
Chauncey Golston,42718,ED,DAL,16,8,2.1,0,0,9,53.3,57.4,72.4,61.2,53.6,43.3,13.6,3,1,159,164,5.7,9,11
Nick Bosa,42741,ED,SF,20,10,1.2,0,1,28,68.4,89.4,93.3,90.0,62.8,60.3,9.1,4,0,351,357,6.8,24,30
Osa Odighizuwa,42754,DI,DAL,17,10,2.2,0,0,9,61.9,46.9,53.5,63.0,35.4,36.8,13.5,5,3,226,232,7.1,16,22
J.C. Jackson,42781,CB,NE,18,2,16.0,0,1,19,80.3,78.9,67.7,54.2,67.8,43.7,15.8,3,5,393,403,0.5,2,14
Amani Bledsoe,42782,ED,TEN,5,1,2.0,0,0,31,,56.6,81.0,59.2,53.7,69.5,0.0,0,0,39,39,2.6,1,1
Shaka Toney,42806,ED,WAS,7,1,1.0,0,0,32,43.8,49.9,84.4,53.6,57.5,75.3,0.0,0,0,32,32,3.1,1,1
Terrell Lewis,42845,ED,LA,11,5,2.0,0,1,26,50.6,49.8,15.0,57.5,55.5,61.8,7.7,1,4,130,133,3.8,5,7
Curtis Robinson,42871,LB,SF,2,2,11.3,0,0,28,40.5,23.9,77.1,54.5,22.3,25.7,28.6,2,0,46,50,2.2,1,3
Avery Williams,42873,CB,ATL,4,2,2.8,0,0,2,42.7,48.0,79.0,90.9,49.0,42.3,14.3,1,0,38,39,7.9,3,4
Kristian Fulton,42894,CB,TEN,14,3,4.4,1,0,31,66.2,64.1,37.5,71.5,54.2,54.3,11.1,1,5,270,274,0.7,2,5
Rashan Gary,42905,ED,GB,17,12,1.9,1,0,12,53.9,89.8,67.6,90.1,70.1,76.6,2.8,1,2,229,232,7.4,17,23
Dicaprio Bootle,42913,CB,KC,1,2,,0,0,16,72.1,66.7,74.4,59.0,50.2,54.9,33.3,1,0,9,9,0.0,0,0
Nigel Warrior,42930,S,SEA,1,0,,0,0,29,62.9,64.3,84.8,,60.0,,,0,0,6,6,0.0,0,0
Khalid Kareem,42993,ED,CIN,11,1,1.6,0,1,7,66.6,64.0,49.4,57.3,68.4,38.9,15.4,2,2,68,69,10.3,7,10
Jonathon Cooper,43021,ED,DEN,16,8,3.6,0,0,10,78.4,69.1,85.8,55.5,74.8,70.6,6.1,2,0,165,170,9.1,15,23
Charvarius Ward,43034,CB,KC,16,3,7.3,2,0,16,69.4,71.2,88.4,83.2,67.4,80.9,4.3,1,5,331,342,0.9,3,19
Brandon Jones,43049,S,MIA,14,10,5.5,0,0,17,48.6,53.4,37.5,77.6,52.7,45.3,15.8,6,2,229,236,3.5,8,22
Jared Mayden,43058,S,PHI,2,0,4.0,0,0,24,49.2,46.5,73.7,,56.4,60.6,0.0,0,0,12,12,8.3,1,3
McTelvin Agim,43069,DI,DEN,7,0,3.5,0,0,10,,43.4,21.4,61.4,35.3,37.3,0.0,0,1,29,29,3.4,1,2
Brady Breeze,43073,S,DET,1,0,12.0,0,0,11,53.9,54.6,76.1,,60.0,82.7,0.0,0,0,2,2,0.0,0,1
Devin White,43089,LB,TB,19,22,3.6,0,0,30,43.6,35.1,34.7,66.0,28.2,51.0,15.5,11,3,359,368,7.0,25,38
Jeremy Chinn,43179,S,CAR,16,9,6.0,1,1,5,74.3,71.4,85.4,63.1,62.5,70.4,8.5,6,2,423,436,6.6,28,56
Mack Wilson,43190,LB,CLV,13,7,4.6,0,0,8,70.1,75.3,77.5,56.5,73.5,89.5,3.8,1,0,108,112,8.3,9,18
Richie Grant,43196,CB,ATL,12,4,3.7,0,1,2,56.0,58.6,81.4,57.2,64.2,48.1,10.5,2,0,122,127,7.4,9,13
Joe Bachie,43250,LB,CIN,6,3,3.3,0,0,7,60.1,51.9,76.9,64.9,41.2,61.7,8.3,1,0,61,61,6.6,4,8
Greedy Williams,43254,CB,CLV,15,2,12.8,2,0,8,68.8,64.6,54.1,50.3,44.2,44.3,38.5,5,3,187,196,1.1,2,6
Damar Hamlin,43291,S,BUF,5,0,5.0,0,0,4,72.7,79.8,78.6,60.0,75.9,47.3,0.0,0,0,27,27,3.7,1,2
Myles Bryant,43336,CB,NE,13,3,2.7,0,0,19,55.5,59.5,84.7,84.7,69.2,69.6,14.3,1,2,99,102,2.0,2,3
Josh Metellus,43395,S,MIN,3,0,3.5,0,0,18,63.7,66.0,77.2,56.3,67.3,83.5,0.0,0,0,17,17,11.8,2,2
Jordan Smith,43427,ED,JAX,1,0,,0,0,15,,27.8,76.1,58.1,26.3,21.7,100.0,1,0,10,10,0.0,0,0
BoPete Keyes,43467,CB,CHI,3,0,,0,0,6,26.7,26.2,71.0,,60.0,,,0,0,3,4,0.0,0,0
Carter Coughlin,43498,LB,NYG,2,0,,0,0,21,42.4,43.6,75.8,56.3,56.2,75.0,,0,0,12,12,0.0,0,0
Nick Niemann,43500,LB,LAC,7,1,8.0,0,0,27,71.2,54.7,75.6,58.2,38.4,83.0,0.0,0,0,28,31,0.0,0,3
Alex Highsmith,43507,ED,PIT,17,14,2.1,0,0,25,55.3,65.1,45.3,67.7,63.4,58.7,6.7,4,5,351,358,9.1,32,42
Sam Franklin,43580,S,CAR,8,1,9.0,0,0,5,36.7,33.3,82.5,40.7,52.6,28.3,22.2,2,0,45,45,4.4,2,6
Levi Onwuzurike,43679,DI,DET,16,15,3.1,0,0,11,60.0,43.2,86.0,56.6,39.3,47.9,10.0,4,0,201,211,6.0,12,21
Quincy Roche,43734,ED,NYG,13,6,2.9,0,0,21,31.6,59.6,88.2,59.8,68.4,74.1,0.0,0,0,156,160,8.3,13,20
Jeffery Simmons,43742,DI,TEN,18,3,1.7,1,0,31,61.2,72.0,56.7,74.6,61.4,28.3,17.6,9,6,295,301,11.5,34,39
Curtis Weaver,43751,ED,CLV,1,1,,0,0,8,,76.3,72.3,74.2,60.5,69.6,0.0,0,0,2,2,0.0,0,0
Elerson Smith,43766,ED,NYG,6,3,3.0,0,0,21,50.8,57.4,81.2,52.5,66.1,31.2,20.0,1,0,43,43,2.3,1,1
De'Jon Harris,43858,LB,WAS,2,0,,0,0,32,47.9,61.4,71.2,77.4,64.4,26.3,,0,0,6,7,0.0,0,0
Derrick Brown,43883,DI,CAR,16,5,1.7,2,0,5,62.9,64.4,30.5,69.3,61.0,55.1,8.1,3,5,282,293,7.4,21,29
Patrick Jones II,43974,ED,MIN,9,1,2.2,0,0,18,,43.0,0.4,54.3,50.5,75.0,0.0,0,2,50,50,10.0,5,6
Bradlee Anae,43982,ED,DAL,3,0,4.0,1,0,9,62.3,45.2,7.3,55.9,47.0,72.0,0.0,0,1,12,14,8.3,1,1
Hamilcar Rashed Jr.,44025,ED,NYJ,1,0,6.0,0,0,22,,56.6,76.8,52.6,61.4,69.6,0.0,0,0,6,6,0.0,0,1
Byron Murphy Jr.,44027,CB,ARZ,17,2,9.2,1,0,1,62.1,58.5,12.5,55.4,55.0,58.2,26.7,4,8,395,405,0.3,1,9
Adetokunbo Ogundeji,44047,ED,ATL,16,5,2.6,0,0,2,73.1,54.2,74.8,46.9,58.5,42.1,13.0,3,1,234,242,4.3,10,15
Julian Okwara,44152,ED,DET,12,5,0.7,2,0,11,70.1,67.7,17.5,76.8,54.2,55.0,6.3,1,4,116,119,7.8,9,10
Rodarius Williams,44160,CB,NYG,3,0,,0,0,21,41.6,43.9,77.4,,62.6,27.0,,0,1,10,10,0.0,0,0
Jonathan Marshall,44173,DI,NYJ,4,0,2.0,0,0,22,60.0,37.7,17.7,61.2,38.3,67.6,0.0,0,1,40,41,2.5,1,1
William Bradley-King,44184,ED,WAS,2,2,0.0,1,0,32,,40.4,13.9,50.6,48.1,27.0,25.0,1,1,23,23,4.3,1,1
Quinnen Williams,44216,DI,NYJ,15,5,2.1,1,0,22,66.5,64.4,18.3,70.7,59.0,57.1,5.0,2,6,246,249,10.2,25,33
Jamir Jones,44287,ED,JAX,8,1,1.8,0,0,15,29.8,51.8,80.8,66.0,50.7,27.1,28.6,2,0,49,50,8.2,4,4
Andre Mintze,44299,ED,DEN,2,1,2.5,0,0,10,63.7,55.6,78.3,51.0,59.3,49.5,25.0,1,0,26,26,3.8,1,2
Justin Madubuike,44304,DI,BLT,15,7,1.2,0,0,3,60.2,56.6,58.0,56.3,58.4,65.9,5.9,2,2,198,205,9.6,19,25
Boogie Basham,44320,ED,BUF,10,4,3.3,0,0,4,64.7,63.3,87.2,58.0,62.4,72.4,6.7,1,0,100,102,6.0,6,10
Naquan Jones,44363,DI,TEN,14,3,2.5,1,0,31,63.4,46.5,48.7,56.8,42.2,46.5,12.0,3,2,131,133,10.7,14,19
Isaiahh Loudermilk,44416,DI,PIT,16,9,3.4,0,0,25,,44.9,85.1,50.0,45.2,60.4,3.4,1,0,142,145,7.7,11,19
Elijah Riley,44440,S,NYJ,7,10,3.7,0,0,22,50.8,58.1,82.3,67.0,69.9,60.3,6.7,2,0,185,188,3.8,7,18
Doug Costin,44473,DI,JAX,1,0,8.0,0,0,15,,56.8,74.4,57.1,57.8,66.8,0.0,0,0,11,11,0.0,0,1
Kyzir White,44485,LB,LAC,17,28,3.9,0,2,27,65.7,66.5,65.3,73.0,63.0,80.7,5.3,5,3,411,424,7.8,32,62
Rashard Lawrence,44515,DI,ARZ,12,2,1.9,0,0,1,61.5,66.4,59.9,56.1,70.3,73.6,0.0,0,1,122,123,5.7,7,9
Trysten Hill,44519,DI,DAL,7,3,1.8,0,0,9,60.0,57.8,83.0,63.2,51.5,74.4,0.0,0,0,82,86,7.3,6,6
Brian Burns,44522,ED,CAR,17,7,1.8,1,0,5,62.2,60.8,44.7,73.1,43.8,45.7,15.6,5,5,305,314,4.9,15,20
Ross Blacklock,44526,DI,HST,14,7,5.4,0,0,13,64.5,50.4,40.7,66.4,39.0,29.4,22.7,5,3,173,180,2.9,5,10
D.J. Wonnum,44550,ED,MIN,17,10,4.8,0,0,18,58.1,50.5,86.4,57.8,39.1,67.8,3.3,1,2,322,330,3.4,11,19
Jack Heflin,44570,DI,GB,3,1,,0,0,12,,48.0,74.8,53.2,52.7,69.6,0.0,0,0,8,8,0.0,0,0
Raekwon Davis,44582,DI,MIA,14,3,3.1,0,0,17,61.3,36.5,34.8,54.1,36.1,29.1,21.4,6,3,210,217,7.1,15,19
Jonah Williams,44597,DI,LA,8,3,2.5,0,0,26,,64.9,79.2,67.2,56.8,72.1,0.0,0,0,33,33,12.1,4,4
Leki Fotu,44614,DI,ARZ,17,8,1.2,0,1,1,56.7,37.1,51.2,51.9,38.0,28.6,20.8,5,2,177,185,5.6,10,11
Joe Jackson,44615,ED,CLV,11,5,0.7,0,0,8,60.3,58.5,85.9,55.4,58.6,77.5,0.0,0,0,71,73,5.6,4,6
Francis Bernard,44722,LB,DAL,1,0,3.0,0,0,9,62.1,48.5,72.9,,45.1,73.2,0.0,0,0,4,5,25.0,1,1
Connor Strachan,44987,LB,HST,1,1,2.0,0,0,13,36.5,46.0,66.7,,73.0,73.5,0.0,0,1,2,2,0.0,0,1
Terrell Burgess,45255,S,LA,8,2,8.7,0,0,26,58.1,64.1,81.4,60.0,78.3,74.6,0.0,0,0,50,52,2.0,1,3
Essang Bassey,45258,CB,LAC,1,0,,0,0,27,28.7,28.9,70.4,,60.0,73.0,,0,0,4,4,0.0,0,0
Jordan Fuller,45326,S,LA,16,18,5.7,0,0,26,69.4,74.3,83.3,55.6,84.8,82.3,4.3,2,0,369,381,3.0,11,27
Emeke Egbule,45378,ED,LAC,2,0,3.5,0,0,27,60.0,53.8,76.7,50.0,59.8,72.0,0.0,0,0,17,19,5.9,1,2
Zech McPhearson,45464,CB,PHI,7,1,9.5,0,0,24,60.0,64.2,80.6,,80.9,48.2,0.0,0,1,54,55,1.9,1,4
Eric Banks,45507,DI,DET,3,0,2.0,0,0,11,,32.4,76.1,52.0,35.4,68.1,0.0,0,0,19,20,0.0,0,1
Brandon Stephens,45644,S,BLT,15,14,9.2,0,0,3,46.3,53.0,86.5,62.4,66.9,81.2,6.9,2,1,249,254,1.2,3,13
Travis Homer,45859,HB,SEA,1,0,,0,1,29,,63.8,60.0,,60.0,,,0,0,1,1,0.0,0,0
River Cracraft,47417,WR,SF,1,0,,0,0,28,,59.9,60.0,,60.0,,,0,0,1,1,0.0,0,0
Aaron Fuller,47537,WR,SEA,1,0,,0,0,29,,59.9,60.0,,60.0,,,0,0,1,1,0.0,0,0
Blake Lynch,47621,LB,MIN,8,4,2.9,0,0,18,68.7,64.6,80.8,85.2,52.9,87.4,0.0,0,0,125,125,7.2,9,12
Michael Jacquet III,47826,CB,JAX,1,0,,0,0,15,,60.0,60.0,,60.0,,,0,0,0,1,,0,0
Braxton Berrios,47961,WR,NYJ,2,0,,0,0,22,,60.1,60.0,,60.0,,,0,0,2,2,0.0,0,0
Stantley Thomas-Oliver III,47981,CB,CAR,3,0,4.0,0,0,5,45.0,48.6,72.2,,63.5,29.2,0.0,0,0,9,9,11.1,1,1
Nyheim Hines,48103,HB,IND,1,0,,0,0,14,,59.9,60.0,,60.0,,,0,0,1,1,0.0,0,0
Cody Thompson,48152,WR,SEA,1,0,,0,0,29,,67.7,60.1,,60.0,,,0,0,1,1,0.0,0,0
Miles Boykin,48209,WR,BLT,1,0,,0,0,3,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
A.J. Brown,48327,WR,TEN,1,0,,1,0,31,62.8,64.0,69.7,,60.0,77.2,,0,3,1,1,0.0,0,0
Jaylon Ferguson,48362,ED,BLT,10,2,5.3,0,0,3,50.0,47.1,85.3,52.3,47.5,44.4,28.6,2,0,49,53,2.0,1,3
Freedom Akinmoladun,48374,DI,NYJ,1,0,2.5,0,0,22,,45.2,75.3,53.2,48.7,69.0,0.0,0,0,10,11,10.0,1,2
Da'Shawn Hand,48386,DI,TEN,4,2,,0,0,31,61.4,61.8,81.5,62.7,54.9,71.7,0.0,0,0,31,31,0.0,0,0
Olubunmi Rotimi,48387,ED,WAS,7,3,3.6,0,0,32,33.7,47.0,86.1,47.2,59.0,56.7,0.0,0,0,85,86,5.9,5,7
Jalyn Holmes,48400,ED,NO,8,6,2.0,1,0,20,41.8,58.8,57.1,53.1,69.8,31.2,11.8,2,1,85,85,8.2,7,9
Kentavius Street,48404,DI,SF,20,4,2.4,0,0,28,61.9,41.4,50.4,67.5,29.5,63.6,4.3,1,2,176,181,8.0,14,18
Anthony Nelson,48405,ED,TB,19,3,1.2,0,0,30,67.6,69.3,57.2,61.3,74.5,62.1,0.0,0,2,126,131,7.1,9,11
Jonathan Greenard,48407,ED,HST,12,6,3.2,1,0,13,61.0,82.9,76.0,89.2,61.5,62.8,8.3,2,1,196,199,5.1,10,16
Michael Danna,48415,ED,KC,20,6,3.3,0,2,16,65.2,63.8,91.3,58.3,62.6,56.9,10.0,2,0,202,207,4.0,8,12
Demone Harris,48452,ED,HST,3,0,,0,0,13,60.0,67.3,15.1,67.8,67.6,69.2,,0,1,19,20,0.0,0,0
James Smith-Williams,48455,ED,WAS,14,9,1.6,1,0,32,63.8,56.9,58.4,52.4,64.2,67.5,5.6,1,2,134,136,3.7,5,8
Sam Hubbard,48457,ED,CIN,20,17,2.6,1,0,7,75.6,67.7,80.2,64.6,59.0,47.9,13.9,10,2,355,363,9.6,34,45
Tim Ward,48467,ED,NYJ,11,2,4.8,0,0,22,60.6,63.1,58.5,67.2,56.6,49.6,20.0,2,1,89,92,3.4,3,6
Tyquan Lewis,48475,ED,IND,8,0,1.6,0,0,14,61.3,71.3,87.2,60.3,75.5,65.7,0.0,0,0,106,108,8.5,9,10
Justin Hollins,48498,ED,LA,12,6,2.6,0,0,26,50.8,64.3,83.8,58.8,73.7,65.8,0.0,0,0,88,90,8.0,7,9
Carl Granderson,48500,ED,NO,15,7,1.9,0,0,20,56.6,63.2,73.4,60.6,63.6,36.6,18.2,4,1,171,174,4.7,8,11
Chase Winovich,48523,ED,NE,7,1,4.3,0,0,19,63.3,55.6,81.1,48.9,67.2,74.5,0.0,0,0,31,31,6.5,2,3
Bradley Chubb,48526,ED,DEN,7,2,3.5,1,0,10,41.9,45.0,15.0,48.9,61.4,29.2,10.5,2,3,96,98,9.4,9,15
Oshane Ximines,48538,ED,NYG,9,2,3.5,0,0,21,75.5,61.8,52.5,59.3,59.5,35.0,23.1,3,1,74,74,5.4,4,8
Kylie Fitts,48553,ED,ARZ,2,0,,0,0,1,61.0,59.0,75.4,52.8,65.0,69.9,,0,0,6,6,0.0,0,0
Dorance Armstrong,48557,ED,DAL,14,4,4.4,0,0,9,62.0,65.7,75.8,60.0,67.5,78.5,0.0,0,1,191,200,6.3,12,23
Aaron Patrick,48558,ED,DEN,5,0,2.0,0,0,10,60.0,47.0,77.5,53.9,62.3,72.8,0.0,0,0,19,20,10.5,2,2
Malik Reed,48567,ED,DEN,14,11,4.2,0,0,10,76.9,55.9,88.3,54.3,49.6,58.4,10.8,4,0,290,299,3.4,10,22
Trent Harris,48575,ED,NYG,3,1,0.0,0,0,21,61.8,61.0,78.5,55.8,64.0,71.6,0.0,0,0,15,16,6.7,1,1
Harold Landry III,48600,ED,TEN,18,12,3.4,0,0,31,66.8,63.3,91.6,56.8,62.2,79.8,6.8,3,0,317,325,5.4,17,29
Tyler Lancaster,48604,DI,GB,17,9,2.3,0,0,12,60.0,56.3,85.5,53.8,56.5,77.6,0.0,0,0,184,189,9.2,17,22
Carlos Davis,48662,DI,PIT,4,1,2.8,0,0,25,,58.7,78.1,58.7,57.9,72.1,0.0,0,0,20,20,5.0,1,4
Braxton Hoyett,48665,DI,NO,1,0,2.0,0,0,20,,45.6,73.6,57.3,48.6,72.1,0.0,0,0,10,11,40.0,4,4
Roy Lopez,48676,DI,HST,16,4,1.4,0,0,13,59.5,55.7,86.8,53.0,56.3,41.3,10.0,3,0,265,273,6.8,18,23
Harrison Phillips,48690,DI,BUF,16,16,2.4,0,0,4,60.6,75.2,86.9,58.2,78.9,56.7,5.5,3,0,249,256,10.0,25,36
Daron Payne,48698,DI,WAS,17,11,2.3,1,0,32,61.4,63.9,43.2,74.1,53.8,49.7,5.2,3,5,319,322,11.0,35,44
Greg Gaines,48706,DI,LA,21,17,2.1,0,0,26,42.8,69.8,75.3,64.1,71.9,30.0,12.3,8,2,349,362,8.0,28,40
Kingsley Keke,48718,DI,GB,12,5,3.3,0,0,12,59.9,63.4,50.0,73.3,48.1,68.0,0.0,0,2,120,124,6.7,8,15
Rasheem Green,48731,ED,SEA,17,11,2.8,0,0,29,48.6,50.2,71.7,51.3,55.2,35.5,11.9,5,2,299,307,6.0,18,26
Marlon Davidson,48741,DI,ATL,11,7,2.9,0,0,2,67.1,55.1,84.4,50.9,52.2,58.3,0.0,0,0,106,109,3.8,4,8
Taven Bryan,48753,DI,JAX,15,2,1.7,0,0,15,63.6,56.4,63.0,66.8,44.4,56.0,8.3,1,1,117,122,6.0,7,9
Bruce Hector,48759,DI,DET,3,2,1.7,0,0,11,,62.6,78.7,53.7,63.7,45.6,16.7,1,0,34,37,5.9,2,3
L.J. Collier,48822,DI,SEA,10,2,2.7,0,0,29,54.8,47.1,83.0,58.8,42.2,73.4,0.0,0,0,78,82,3.8,3,6
Michael Dogbe,48850,DI,ARZ,17,7,2.4,0,0,1,59.0,50.7,84.5,65.2,42.0,61.7,4.2,1,0,116,119,10.3,12,16
Eli Ankou,48856,DI,BUF,6,5,2.2,0,0,4,64.9,52.8,32.4,55.0,53.1,73.8,0.0,0,1,57,59,5.3,3,5
Daniel Ekuale,48874,DI,NE,8,0,3.0,0,0,19,60.0,44.5,31.2,56.2,47.9,27.5,33.3,2,1,36,38,11.1,4,4
Poona Ford,48875,DI,SEA,17,11,1.8,0,0,29,54.7,73.0,88.0,70.8,68.9,56.4,6.7,3,0,353,366,6.2,22,31
Henry Mondeaux,48889,DI,PIT,16,7,4.5,0,0,25,66.1,42.0,83.7,56.9,32.3,29.3,13.3,2,0,119,125,2.5,3,6
Daniel Wise,48922,ED,WAS,6,1,2.0,0,0,32,60.0,59.6,84.1,54.1,62.8,76.4,0.0,0,0,53,55,9.4,5,6
Taylor Stallworth,48935,DI,IND,16,2,2.3,0,0,14,61.8,60.9,65.6,64.3,54.4,61.0,0.0,0,1,112,114,5.4,6,7
Justin Jones,48940,DI,LAC,11,14,2.6,0,0,27,66.8,57.9,43.2,61.1,55.2,34.2,12.5,5,3,194,200,7.2,14,21
Renell Wren,48953,DI,CIN,1,1,,0,0,7,,27.1,77.2,51.3,26.4,66.8,0.0,0,0,22,22,0.0,0,0
Vita Vea,48956,DI,TB,18,4,2.6,0,0,30,49.2,74.4,76.8,77.9,64.8,58.2,9.1,3,1,190,194,10.5,20,26
Tim Settle,48966,DI,WAS,15,3,1.0,0,0,32,69.5,70.1,83.5,72.5,58.7,28.5,15.4,2,0,97,99,7.2,7,8
Kevin Strong Jr.,48981,DI,TEN,7,2,3.0,0,0,31,68.4,56.1,80.3,51.9,55.2,44.7,20.0,1,0,25,26,8.0,2,2
Khalil Davis,48988,DI,IND,1,0,,0,0,14,,56.4,70.6,68.1,56.9,,,0,0,2,2,0.0,0,0
Kendal Vickers,48993,DI,LV,1,0,,0,0,23,,35.1,74.2,51.5,39.4,23.0,100.0,1,0,6,6,0.0,0,0
Nick Scott,49012,S,LA,17,4,6.1,0,0,26,58.2,57.0,91.1,56.8,46.9,65.4,26.7,4,0,140,143,1.4,2,7
Josh Woods,49023,LB,DET,3,1,3.5,0,0,11,48.3,55.9,77.3,57.8,63.9,51.4,20.0,4,0,54,57,14.8,8,15
Justin Reid,49048,S,HST,13,11,8.9,1,0,13,45.3,50.9,61.2,57.8,65.1,45.2,18.0,9,2,320,330,2.2,7,30
Tre Flowers,49059,CB,CIN,9,3,8.0,0,0,7,51.6,52.8,86.5,60.0,56.6,68.5,7.7,1,0,153,157,1.3,2,9
Khaleke Hudson,49073,LB,WAS,3,1,5.0,0,0,32,29.0,52.3,71.7,69.0,77.9,76.9,0.0,0,1,12,12,8.3,1,2
Jalen Thompson,49116,S,ARZ,18,19,7.0,0,0,1,71.8,68.5,64.1,51.2,61.4,77.6,11.0,8,3,389,402,5.4,21,46
Dallin Leavitt,49120,S,LV,8,0,5.0,0,0,23,61.2,62.2,81.0,,63.7,44.6,0.0,0,0,27,27,0.0,0,1
Ryan Neal,49132,S,SEA,13,7,8.1,0,0,29,55.0,59.6,84.7,71.9,65.1,63.1,5.3,1,0,128,134,6.3,8,11
Trey Marshall,49154,S,LAC,8,3,8.0,1,0,27,44.1,48.4,84.2,,73.3,35.5,0.0,0,1,62,67,0.0,0,2
Myles Hartsfield,49159,S,CAR,10,6,2.7,0,0,5,58.3,50.7,48.9,64.3,34.6,69.4,23.5,4,1,199,206,2.5,5,7
Jessie Bates III,49162,S,CIN,19,13,8.2,1,0,7,70.0,67.8,89.3,62.7,59.6,67.5,16.7,8,2,385,392,1.6,6,27
Ezekiel Turner,49167,LB,ARZ,1,0,,0,0,1,50.2,49.6,67.4,,60.0,75.0,,0,0,1,1,0.0,0,0
Jordan Whitehead,49196,S,TB,16,7,2.7,0,0,30,68.0,70.7,65.9,50.2,78.9,55.5,12.0,6,2,301,310,8.3,25,37
Ronnie Harrison,49206,S,CLV,12,7,5.9,3,0,8,54.5,60.8,19.7,58.2,78.3,80.3,6.1,2,4,235,244,4.7,11,24
Demetrius Flannigan-Fowles,49231,LB,SF,7,7,2.0,0,0,28,71.3,74.3,78.8,52.0,72.3,58.8,11.1,1,0,67,68,1.5,1,1
Marcus Allen,49263,LB,PIT,3,1,3.7,0,0,25,57.5,56.5,80.4,60.2,54.3,80.3,0.0,0,0,14,15,14.3,2,3
